Country	Mountain	Latitude	Longitude	Elevation
New Zealand	Mount Victor	-44.0323037	169.1834727	1925 m
New Zealand	West Peak	-43.9871512	169.2525086	1780 m
New Zealand	Square Top	-43.9730552	169.2696847	1440 m
New Zealand	The Rampart	-44.0106921	169.1972649	1543 m
New Zealand	West Peak	-44.0005746	169.2323706	1736 m
New Zealand	East Peak	-44.0062242	169.2369786	1862 m
New Zealand	Lopside Knob	-43.9907751	169.236488	1595 m
New Zealand	Heave Up	-44.0011611	169.2700696	1725 m
New Zealand	East Peak	-43.9927957	169.261331	1800 m
New Zealand	Mount Campbell	-43.989976	169.2563564	1829 m
New Zealand	Mount Glissa	-44.0466155	169.1265223	1012 m
New Zealand	Mount Action	-44.0417854	169.1822333	1710 m
New Zealand	Misty Peak	-44.0953552	169.1072643	1930 m
New Zealand	Eyetooth	-44.0879394	169.1307496	1934 m
New Zealand	Mount Argos	-44.0832038	169.1622432	1704 m
New Zealand	Mount Actor	-44.0800549	169.1459251	1839 m
New Zealand	Topsey	-44.1114363	169.1875317	1672 m
New Zealand	Medeon	-44.0406366	169.1943006	1281 m
New Zealand	Citheron	-44.0703712	169.2270267	1800 m
New Zealand	Mount Dana	-44.0914244	169.2121942	1612 m
New Zealand	Mount Bertha	-44.1074352	169.2055284	1692 m
New Zealand	Mount Stuart	-44.1075571	169.257304	1860 m
New Zealand	Macpherson Knob	-43.9691058	169.2800404	1553 m
New Zealand	The Joker	-43.9891796	169.3207532	1805 m
New Zealand	The Right Bower	-43.9869305	169.3174357	1793 m
New Zealand	Doleful	-43.9849418	169.3130555	1730 m
New Zealand	Mount Peaceful	-44.0041306	169.2900348	1632 m
New Zealand	Mount Abrupt	-44.0017724	169.2840461	1649 m
New Zealand	Flat Top	-44.0145425	169.2971629	1537 m
New Zealand	Euchre Top	-43.9970799	169.3236817	1630 m
New Zealand	The Deuce	-44.0032167	169.3269053	1579 m
New Zealand	Defiant Peak	-43.9906758	169.3318114	1751 m
New Zealand	Dan's Knob	-44.0066261	169.3306832	1535 m
New Zealand	Birch Knob	-43.9468978	169.4497871	1022 m
New Zealand	Stewart Knob	-44.0275005	169.4033175	1367 m
New Zealand	Mount Kinross	-44.0668405	169.2897849	1632 m
New Zealand	The Keystone	-44.0613116	169.2893735	1795 m
New Zealand	Mount Burke	-44.0730814	169.2904096	1775 m
New Zealand	Lindsay Peak	-44.0613088	169.3155558	1803 m
New Zealand	East Peak	-44.0636112	169.3210155	1760 m
New Zealand	West Peak	-44.0608077	169.3124448	1800 m
New Zealand	Burnt Top	-44.0626073	169.3370953	1679 m
New Zealand	Mount Wilson	-44.0640285	169.3590537	1509 m
New Zealand	The Blister	-44.0685652	169.3470982	1537 m
New Zealand	Powder Flask Peak	-44.1134301	169.2931263	1690 m
New Zealand	Mount Cross	-44.0787836	169.331088	1523 m
New Zealand	Topheavy	-44.0662048	169.42366	2076 m
New Zealand	Mount Brewster	-44.0656454	169.4501233	2414 m
New Zealand	Mount Kaye	-44.1047212	169.4077537	1998 m
New Zealand	Mount Armstrong	-44.0941572	169.4288539	2174 m
New Zealand	Mount Broome	-44.2285279	169.123194	1954 m
New Zealand	Mount Gilbert	-44.2933115	169.1185933	1760 m
New Zealand	Mount Ernest	-44.2653522	169.2540185	1878 m
New Zealand	Mount Constitution	-44.2926758	169.2609682	2031 m
New Zealand	Castle Hill	-44.1218458	169.2894303	1634 m
New Zealand	Mount Shrimpton	-44.2378274	169.2827929	2002 m
New Zealand	Mount Patriarch	-44.2567555	169.3744449	2015 m
New Zealand	Hunt Hill	-43.6868749	169.5009477	781 m
New Zealand	Mount Douglas	-43.6923127	169.5760825	1189 m
New Zealand	Mount Reynolds	-43.7122589	169.5817934	1591 m
New Zealand	Argentum	-43.7287666	169.5456382	1236 m
New Zealand	Mount Baird	-43.6787191	169.6434825	1409 m
New Zealand	Mount Hermann	-43.6803977	169.7133297	1815 m
New Zealand	Mount Jacob	-43.6346865	169.7253475	1334 m
New Zealand	East Peak	-43.6365095	169.7694995	1570 m
New Zealand	Grass Hummock	-43.6168308	169.7771598	1556 m
New Zealand	West Peak	-43.6344629	169.7622405	1647 m
New Zealand	The Bump	-43.6306142	169.7870927	1576 m
New Zealand	Grey Top	-43.6200959	169.7830056	1584 m
New Zealand	Mount McDonald	-43.651099	169.7779717	1987 m
New Zealand	Mount Ritchie	-43.6381185	169.781444	1746 m
New Zealand	Mount Kinihi	-43.6947806	169.687217	1721 m
New Zealand	Mount Stratford	-43.6974799	169.710533	1977 m
New Zealand	Mount Northcroft	-43.7675551	169.649997	1638 m
New Zealand	Mount Hawkins	-43.7619305	169.7025416	2205 m
New Zealand	Mount Butzbach	-43.722167	169.7550198	2080 m
New Zealand	Mount Glower	-43.6894948	169.8038967	1920 m
New Zealand	McGloin Peak	-43.6860438	169.799057	2079 m
New Zealand	Mount Morse	-43.6823876	169.7875208	2009 m
New Zealand	Query Peak	-43.729168	169.7871164	1973 m
New Zealand	Mount Doubtful	-43.7338257	169.7971633	1878 m
New Zealand	Power Knob	-43.8078124	169.4740826	1508 m
New Zealand	Eureka	-43.8393132	169.4846822	1815 m
New Zealand	Mount Zeilian	-43.851462	169.5218952	1687 m
New Zealand	Rough Ridge	-43.853311	169.5329487	1803 m
New Zealand	Mount Millington	-43.7945438	169.6044766	1898 m
New Zealand	Mount Chesney	-43.8456291	169.5634951	1599 m
New Zealand	The Buttress	-43.8271179	169.5949185	1870 m
New Zealand	Mount McCullaugh	-43.8295561	169.6174637	2266 m
New Zealand	Lantern Peak	-43.8134944	169.6152191	2123 m
New Zealand	Weary Summit	-43.868253	169.4547861	2089 m
New Zealand	Shattered Peak	-43.8924028	169.4553953	2080 m
New Zealand	Low Spur	-43.9091631	169.4572327	1865 m
New Zealand	The Outpost	-43.8559893	169.5910116	1654 m
New Zealand	Clarkes Mound	-43.9080428	169.5583103	1105 m
New Zealand	Mount Paterson	-43.7758176	169.6639059	1925 m
New Zealand	Kerr Peaks	-43.7805132	169.6866089	1945 m
New Zealand	Mount Jack	-43.815053	169.6552748	2343 m
New Zealand	Mount Hooker	-43.830965	169.6740806	2640 m
New Zealand	Mathers Peak	-43.7870349	169.7191062	2299 m
New Zealand	Mount Matheson	-43.7945078	169.7201126	2148 m
New Zealand	Mount Dechen	-43.7970614	169.7555124	2643 m
New Zealand	Mount Elliot	-43.7891374	169.7814071	2355 m
New Zealand	Mount Strachan	-43.7775182	169.7913656	2561 m
New Zealand	Mount Gow	-43.8347332	169.7192965	1860 m
New Zealand	Mount Gorden	-43.820852	169.7341738	1880 m
New Zealand	Mount Solution	-43.8949006	169.650916	1710 m
New Zealand	Barron Peak	-43.8992035	169.7709484	2253 m
New Zealand	Mount Jackson	-43.8924604	169.7934197	2434 m
New Zealand	Mount Hickson	-43.8848669	169.7974973	2285 m
New Zealand	Mount Dobson	-43.9218873	169.7571995	2265 m
New Zealand	Mount Trent	-43.9309394	169.7454042	2335 m
New Zealand	Mount Fraser	-43.9332288	169.7579172	2277 m
New Zealand	Welch Peak	-43.907729	169.7645389	2124 m
New Zealand	Mount Kitson	-43.9117729	169.7631854	2160 m
New Zealand	Gillies Peak	-43.9347404	169.7952951	2177 m
New Zealand	Hut Peak	-43.9295269	169.7984117	2135 m
New Zealand	Misty Peak	-43.635762	169.8701417	1594 m
New Zealand	Mount Vexation	-43.633852	169.8922329	1639 m
New Zealand	Cassel Hill	-43.6480893	169.8544099	1198 m
New Zealand	Conical Hill	-43.6666377	169.8560948	1222 m
New Zealand	Shiels Peak	-43.6068192	169.9581896	2055 m
New Zealand	Mount Glorious	-43.6571326	169.9406891	2248 m
New Zealand	Pioneer Peak	-43.6762549	169.9485088	2340 m
New Zealand	Blizzard Peak	-43.6763475	169.9704075	2435 m
New Zealand	Splinter Peak	-43.6669731	169.9789086	2450 m
New Zealand	White Hummock	-43.6972592	169.8066498	1776 m
New Zealand	Jagged Spur	-43.7086129	169.8278033	1728 m
New Zealand	The Clue	-43.6831159	169.8658415	1645 m
New Zealand	Mount Peculiar	-43.6873864	169.8897011	1911 m
New Zealand	Mount Mirk	-43.6865281	169.8855367	1878 m
New Zealand	Macknob	-43.6825297	169.8737774	1695 m
New Zealand	Fettes Peak	-43.7508009	169.8698766	2451 m
New Zealand	Notable Peak	-43.6923071	169.894485	1855 m
New Zealand	The Helmet	-43.6968604	169.9067277	1866 m
New Zealand	The Pommel	-43.7050137	169.9318212	1791 m
New Zealand	Mount Howitt	-43.7173218	169.9461453	1958 m
New Zealand	The Gladiator	-43.7111774	169.9626874	2125 m
New Zealand	Mount Townsend	-43.7374894	169.9262257	2043 m
New Zealand	Whitcombe Peak	-43.7501083	169.8927115	1887 m
New Zealand	Mount Spence	-43.7693746	169.9722987	2458 m
New Zealand	Watch Tower	-43.7543791	169.978344	2373 m
New Zealand	The Fang	-43.5971515	169.9999774	2081 m
New Zealand	Price Peak	-43.621696	170.0103768	1909 m
New Zealand	Mount Copland	-43.5993015	170.0265784	2326 m
New Zealand	Sibyl Peak	-43.6309601	170.0662249	2411 m
New Zealand	Scott Peak	-43.6726598	170.0030549	2537 m
New Zealand	Aoraki/MountCook	-43.5950627	170.1421577	3724 m
New Zealand	The Footstool	-43.6755714	170.0639236	2764 m
New Zealand	Mount Low	-43.5956642	170.0986637	2932 m
New Zealand	La Perouse	-43.6014336	170.0921391	3078 m
New Zealand	Unicorn	-43.6256381	170.0848459	2557 m
New Zealand	Mount Beatrice	-43.6256771	170.0932023	2528 m
New Zealand	Raureka Peak	-43.6342356	170.0994317	2333 m
New Zealand	Dilemma Peak	-43.6257319	170.09103	2594 m
New Zealand	Low Peak	-43.6087037	170.1397823	3593 m
New Zealand	Middle Peak	-43.6031867	170.1441918	3717 m
New Zealand	High Peak	-43.5950627	170.1421577	3688 m
New Zealand	Nazomi	-43.6219524	170.143267	2925 m
New Zealand	Pibrac	-43.6320352	170.1460795	2514 m
New Zealand	Edith Peak	-43.6393175	170.1016498	2248 m
New Zealand	Lean Peak	-43.6491478	170.0934838	2360 m
New Zealand	Du Faur Peak	-43.6640161	170.0841619	2330 m
New Zealand	Madonna	-43.6605591	170.089595	2265 m
New Zealand	Cadogan Peak	-43.6713555	170.0739406	2449 m
New Zealand	Proud Peak	-43.6392631	170.145948	2338 m
New Zealand	Mount Rosa	-43.653607	170.1482377	2161 m
New Zealand	Kaitiaki Peak	-43.6454154	170.1534375	2222 m
New Zealand	Mount Mabel	-43.6577464	170.14648	2091 m
New Zealand	Turner Peak	-43.6395074	170.1470029	2338 m
New Zealand	Mount Kinsey	-43.6804921	170.1357162	2083 m
New Zealand	Mount Thomson	-43.7062986	170.0228712	2642 m
New Zealand	Mount Sefton	-43.6824908	170.0421765	3151 m
New Zealand	Sharks Teeth	-43.7028337	170.0254012	2518 m
New Zealand	Mount Stephen	-43.6952162	170.0282877	2546 m
New Zealand	Mount Brunner	-43.6903281	170.028869	2643 m
New Zealand	Eagle Peak	-43.7176433	170.0294067	2548 m
New Zealand	Maunga Ma	-43.7249622	170.0289544	2503 m
New Zealand	Vampire	-43.7415699	169.9963544	2645 m
New Zealand	Mount Burns	-43.7452724	169.9845663	2746 m
New Zealand	Mount Isabel	-43.7318728	170.0137885	2598 m
New Zealand	Mount Bannie	-43.7415128	170.0074077	2560 m
New Zealand	Awatea Peak	-43.7276938	170.0060095	2440 m
New Zealand	Mount Eric	-43.7289305	170.0216432	2466 m
New Zealand	Scissors	-43.7595857	169.9853623	2339 m
New Zealand	Mount Montgomerie	-43.7569861	169.9822473	2340 m
New Zealand	Mount Marie	-43.7676301	170.0191076	2504 m
New Zealand	Mount Darby	-43.7635974	170.0159178	2531 m
New Zealand	Mount Ollivier	-43.7255104	170.0645963	1933 m
New Zealand	Kitchener	-43.7336589	170.063483	2042 m
New Zealand	Mount Sealy	-43.7648599	170.0454231	2627 m
New Zealand	Mount Massey	-43.7604635	170.0351359	2436 m
New Zealand	Mount Jean	-43.7670192	170.0310581	2519 m
New Zealand	Mount Jeanette	-43.7671293	170.0250652	2485 m
New Zealand	Mount Annette	-43.7514562	170.0621139	2235 m
New Zealand	White Horse Hill	-43.7123509	170.0861996	922 m
New Zealand	Foliage Hill	-43.7208921	170.0941425	793 m
New Zealand	Mount Wakefield	-43.692709	170.1241858	2058 m
New Zealand	Sebastopol	-43.7531947	170.0993855	1468 m
New Zealand	Tekoe	-43.7710137	169.8487485	2032 m
New Zealand	Mount Marchant	-43.8471634	169.8444274	2422 m
New Zealand	Mount Clark	-43.8544189	169.8374776	2450 m
New Zealand	Mount Nihokohatu	-43.832386	169.867779	2347 m
New Zealand	Mount Browning	-43.8404503	169.8543136	2446 m
New Zealand	Mount Williams	-43.8361094	169.8877906	2538 m
New Zealand	Mount Humphries	-43.8131287	169.8998481	2450 m
New Zealand	Mount Sinclair	-43.8012597	169.9307604	2238 m
New Zealand	Mount Arthur	-43.7981651	169.9340284	2219 m
New Zealand	Black Tower Peak	-43.7888543	169.9582373	2573 m
New Zealand	Mount McKerrow	-43.7890126	169.9429439	2650 m
New Zealand	Mount Hopkins	-43.791054	169.9632305	2678 m
New Zealand	Mount Foster	-43.7743314	169.970807	2359 m
New Zealand	Prudence Peak	-43.8077441	169.9656491	2247 m
New Zealand	Mount Percy Smith	-43.8232858	169.8929604	2465 m
New Zealand	Mount Dundas	-43.8719594	169.8251924	2189 m
New Zealand	Baker Peak	-43.8728235	169.8134971	2193 m
New Zealand	Mount Ward	-43.8664905	169.8342835	2645 m
New Zealand	Mount Glenisla	-43.9390128	169.8881296	2392 m
New Zealand	Mount Reticence	-43.8745994	169.9298552	2310 m
New Zealand	Armistice Peak	-43.9116256	169.9125342	2284 m
New Zealand	Mount Edgar Thomson	-43.7777806	170.064069	2379 m
New Zealand	Mount Lloyd	-43.8097485	170.0657153	2190 m
New Zealand	Mount Cran	-43.8037687	170.0529634	2444 m
New Zealand	Mount Brown	-43.8439545	170.0473427	2168 m
New Zealand	Mount Hodgkinson	-43.7891942	170.0920092	1486 m
New Zealand	Rocky Knob	-43.8081914	170.0899799	1280 m
New Zealand	Round Hill	-43.8446443	170.0917713	1321 m
New Zealand	Mauka Atua	-43.8787018	170.0242736	2557 m
New Zealand	Kai Tarau	-43.880845	170.0272452	2542 m
New Zealand	Mount Dark	-43.8828392	170.0457962	2496 m
New Zealand	Glentanner Peak	-43.9080496	170.0227817	2551 m
New Zealand	Ferintosh Peak	-43.9109721	170.0281317	2497 m
New Zealand	Mount Earle	-44.0171207	169.4728551	1700 m
New Zealand	Mount Ramsay	-44.019243	169.4561542	1645 m
New Zealand	Mount Lakeman	-44.0131303	169.4832377	1692 m
New Zealand	Mount Bull	-44.0053201	169.5059116	1810 m
New Zealand	Mount Awkward	-43.9933815	169.5328047	1963 m
New Zealand	Shingle Top	-43.9838463	169.5432079	2117 m
New Zealand	Mount Marshman	-43.9851551	169.5694285	2177 m
New Zealand	Hassing Peak	-43.9848612	169.5770392	2110 m
New Zealand	Square Top	-43.9575816	169.6033182	2120 m
New Zealand	Watkins Dome	-43.9649785	169.5863647	1946 m
New Zealand	Mount Napoleon	-43.9578416	169.5942068	2086 m
New Zealand	Mount Maitland	-43.9587095	169.6242926	2280 m
New Zealand	Will's Peak	-43.9570377	169.6085563	2140 m
New Zealand	Docherty Peak	-43.9883214	169.5885548	1898 m
New Zealand	Mount Greenfield	-44.0067158	169.59121	2101 m
New Zealand	Mount Tylee	-44.0108038	169.591717	2204 m
New Zealand	Mount Holdsworth	-44.0130079	169.5908023	2219 m
New Zealand	Mount Tole	-44.0573404	169.5126127	2203 m
New Zealand	Mount Wray	-44.0591237	169.5028112	2080 m
New Zealand	Mount Enderby	-44.0351722	169.5712112	2338 m
New Zealand	Mount Ferguson	-44.0693943	169.5641896	2062 m
New Zealand	Mount Wyn Irwin	-44.1207368	169.6220861	2244 m
New Zealand	Snow Top	-43.9511452	169.6347801	1846 m
New Zealand	Mount Giles	-43.9626677	169.6382053	2209 m
New Zealand	Adams Peak	-43.9588272	169.6478132	2169 m
New Zealand	Mount Pearson	-43.9630072	169.6318238	2218 m
New Zealand	Mount Wilson	-43.9553824	169.6687778	2113 m
New Zealand	Mount Strauchon	-43.9615111	169.6965305	2391 m
New Zealand	Anita Peak	-44.0100891	169.7030203	2380 m
New Zealand	Mount Mackenzie	-43.9467555	169.7228104	2156 m
New Zealand	McNulty Peak	-43.9468976	169.78196	2115 m
New Zealand	Taiaha Peak	-43.9563461	169.786646	2241 m
New Zealand	Boanerges	-43.9838685	169.7653725	2254 m
New Zealand	Protuberance Peak	-44.0388441	169.6845973	2389 m
New Zealand	Mount Hammorack	-44.0342996	169.6805373	2308 m
New Zealand	College Peak	-44.0469442	169.6790074	2330 m
New Zealand	Stevenson Peak	-44.0417864	169.6972016	2386 m
New Zealand	Soloist Peak	-44.039685	169.7005518	2414 m
New Zealand	Mount Huxley	-44.0709231	169.6785082	2505 m
New Zealand	Abseil Peak	-44.0609146	169.6776264	2435 m
New Zealand	Chosspile Peaks	-44.080649	169.6591527	2278 m
New Zealand	Pākeke Peak	-44.0971922	169.7076188	2237 m
New Zealand	Temple Peak	-44.0705569	169.752669	2289 m
New Zealand	Rabbiters Peak	-44.0480418	169.7743255	2285 m
New Zealand	Belfry Peak	-44.0807606	169.7544259	2246 m
New Zealand	Bruce Peak	-44.0852153	169.769621	2190 m
New Zealand	Steeple Peak	-44.0937467	169.7692629	2207 m
New Zealand	Tent Peak	-44.1579304	169.4689338	2089 m
New Zealand	Mount Calvin	-44.1357303	169.616308	2375 m
New Zealand	Mount Barth	-44.1596574	169.603483	2456 m
New Zealand	Mount Rigel	-44.1862978	169.5664931	2097 m
New Zealand	Mount Heim	-44.1713691	169.5821462	2205 m
New Zealand	Celtic Peak	-44.2371368	169.5313137	2198 m
New Zealand	Leaning Mount	-44.2738462	169.5211611	2077 m
New Zealand	Highlander Peak	-44.2272624	169.5481166	2285 m
New Zealand	Paku Peak	-44.1315859	169.7039168	2196 m
New Zealand	Mount Hiwiroa	-44.1424212	169.7106923	2281 m
New Zealand	Mount Maitland	-44.1611331	169.7118311	2249 m
New Zealand	Shingle Hill	-44.1476504	169.7879116	1656 m
New Zealand	Elusive Peak	-44.1746541	169.7176437	2231 m
New Zealand	Mount Peterson	-44.2212763	169.6893884	2220 m
New Zealand	Mount Stafford	-44.2342614	169.6847595	2208 m
New Zealand	Mount Saint Mary	-44.2578914	169.6549532	2337 m
New Zealand	Pinnacle	-44.2516914	169.7589902	1817 m
New Zealand	Mount Sutton	-44.2294471	169.7675032	2007 m
New Zealand	Dasler Pinnacles	-43.9563958	169.8683283	2315 m
New Zealand	Mount Glencairn	-43.9589396	169.8774675	2499 m
New Zealand	Ben Ross	-43.9815998	169.8884113	2486 m
New Zealand	Mount Glenmary	-43.9764001	169.8779646	2590 m
New Zealand	Mount Glen Lyon	-44.0418393	169.8616005	2050 m
New Zealand	Ram Hill	-44.0933349	169.8201197	1368 m
New Zealand	Backbone Peak	-44.0735914	169.9507247	2263 m
New Zealand	Dun Fiunary	-43.9453154	170.0211776	2500 m
New Zealand	Kaimakamaka Peaks	-43.9767849	170.0514034	2431 m
New Zealand	Betty Hill	-44.0188354	170.1044942	1601 m
New Zealand	Mackenzies Peak	-44.0338302	170.0318313	2200 m
New Zealand	Ben Dhu	-44.0566593	170.0963551	1607 m
New Zealand	Ben Ohau	-44.2602663	169.9079666	1522 m
New Zealand	The Pyramid	-44.203782	170.0110634	856 m
New Zealand	Glacier Dome	-44.336248	168.8074491	2367 m
New Zealand	Pickelhaube	-44.320829	168.8326745	2265 m
New Zealand	Fastness Peak	-44.3625489	168.8084661	2383 m
New Zealand	Sisyphus Peak	-44.3757626	168.8323496	1859 m
New Zealand	Lois Peak	-44.3092149	168.8853607	1981 m
New Zealand	Aspinall Peak	-44.3175501	168.8854099	1908 m
New Zealand	Mount Twilight	-44.2980276	168.8928295	2127 m
New Zealand	Scylla	-44.3883112	168.7537332	2409 m
New Zealand	Aeroplane Peak	-44.3908679	168.7682706	2340 m
New Zealand	Charybdis	-44.3890474	168.7561571	2367 m
New Zealand	Moncrieff Peak	-44.3877761	168.7778983	2262 m
New Zealand	Mildewed Meg	-44.4237081	168.7729275	2062 m
New Zealand	Duncans Knob	-44.4263441	168.7992808	1676 m
New Zealand	Homestead Peak	-44.4637014	168.764381	2020 m
New Zealand	Dragonfly Peak	-44.4090481	168.8793984	2165 m
New Zealand	Mount Eostre	-44.4411757	168.857843	1995 m
New Zealand	Mount Albert	-44.3267516	169.0815452	2064 m
New Zealand	The White	-44.4111204	169.0404397	1765 m
New Zealand	The Rouster	-44.3948063	169.0599846	1365 m
New Zealand	Pykes Hill	-44.4501271	169.0570647	1767 m
New Zealand	Glenfinnan Peak	-44.513369	168.8030532	1890 m
New Zealand	Craigroyston Peak	-44.5383689	168.7605621	2211 m
New Zealand	Sharks Tooth Peak	-44.5298186	168.7767897	2096 m
New Zealand	Fog Peak	-44.5229232	168.8043704	2240 m
New Zealand	Black Peak	-44.5838186	168.8313438	2289 m
New Zealand	Seton Peak	-44.6095203	168.761263	1905 m
New Zealand	Treble Cone	-44.6381194	168.8680589	2012 m
New Zealand	Triple Peak	-44.4788599	168.9343725	2203 m
New Zealand	Mount Alta	-44.5032856	168.971942	2339 m
New Zealand	Black Hill	-44.5316923	169.0071015	1832 m
New Zealand	Ote Koti Koko	-44.5366353	169.0498542	740 m
New Zealand	Lookout Hill	-44.5920784	169.0051166	1029 m
New Zealand	Mount White	-44.3063475	169.2367554	1816 m
New Zealand	Camp Peaks	-44.3757373	169.2260926	1789 m
New Zealand	Sentinel Peak	-44.4020866	169.233231	1814 m
New Zealand	Isthmus Peak	-44.4627647	169.2003805	1386 m
New Zealand	Triplet Mountain	-44.3286234	169.319744	2064 m
New Zealand	Terrace Peak	-44.354584	169.3273938	2027 m
New Zealand	Mount Burke	-44.5545394	169.1784751	1417 m
New Zealand	Mount Gold	-44.5706452	169.1746536	1304 m
New Zealand	Mount Maude	-44.6020468	169.2195262	1315 m
New Zealand	Corner Peak	-44.4833745	169.3437522	1683 m
New Zealand	Breast Hill	-44.562106	169.3568871	1578 m
